MBOGO  PARISH OFFICE,Parish,"KAZO, Western, Uganda"
MIGINA PARISH OFFICE,Parish,"KAZO, Western, Uganda"
MUSHABWA PARISH OFFICE,Parish,"KAZO, Western, Uganda"
NGOMBA PARISH OFFICE,Parish,"KAZO, Western, Uganda"
NKUNGU PARISH OFFICE,Parish,"KAZO, Western, Uganda"
NSHESHE  PARISH OFFICE,Parish,"KAZO, Western, Uganda"
NSHUNGA PARISH OFFICE,Parish,"KAZO, Western, Uganda"
NTAMBAZI PARISH OFFICE,Parish,"KAZO, Western, Uganda"
NYARUBANGA  PARISH OFFICE,Parish,"KAZO, Western, Uganda"
NYUNGU PARISH OFFICE,Parish,"KAZO, Western, Uganda"
OMUNGARI  PARISH OFFICE,Parish,"KAZO, Western, Uganda"
RWAKAHAYA  PARISH OFFICE,Parish,"KAZO, Western, Uganda"
RWAMURANGA PARISH OFFICE,Parish,"KAZO, Western, Uganda"
RWANYAMUZIRA PARISH OFFICE,Parish,"KAZO, Western, Uganda"
RWEMENGO  PARISH OFFICE,Parish,"KAZO, Western, Uganda"
RWEMIKOMA PARISH OFFICE,Parish,"KAZO, Western, Uganda"
RWEMIRONDO PARISH OFFICE,Parish,"KAZO, Western, Uganda"
RWEMPIRI PARISH OFFICE,Parish,"KAZO, Western, Uganda"
RWIGI PARISH OFFICE,Parish,"KAZO, Western, Uganda"
AKAKU PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
AKAYANJA PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
BIJUBWE PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
BWEZA PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
BYANAMIRA PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
EKIZIMBE PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
EMBAARE PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
KABUSHWERE PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
KANYANYA PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
KANYARYERU PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
KASAANA PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
KASHONGI PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
KASHWA PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
KAYONZA PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
KEIKOTI PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
KEITANTURENGYE PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
KIBEGA PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
KIGANDO PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
KIRUHURA PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
KITABO PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
KITURA PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
KYAKABUNGA PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
MACUNCU PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
MOOYA PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
NKONGOORO PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
NOMBE I PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
NOMBE II PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
NOMBE PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
NSHWERENKYE PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
NTARAMA PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
NYABURUNGA PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
NYAKAHITA PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
NYAKASHARARA PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
RUGONGI PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
RURAMBIRA PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
RUSHERE PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
RWABARATA PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
RWAMURANDA PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
RWANYANGWE PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
RWEMAMBA PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
RWENJUBU PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
RWETAMU PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
SANGA PARISH OFFICE,Parish,"KIRUHURA, Western, Uganda"
BUBUYE PARISH OFFICE,Parish,"KISORO, Western, Uganda"
BUHOZI PARISH OFFICE,Parish,"KISORO, Western, Uganda"
BUHUMBU PARISH OFFICE,Parish,"KISORO, Western, Uganda"
BUNAGANA PARISH OFFICE,Parish,"KISORO, Western, Uganda"
BUSAMBA WARD PARISH OFFICE,Parish,"KISORO, Western, Uganda"
BUSENGO PARISH OFFICE,Parish,"KISORO, Western, Uganda"
CENTRAL WARD PARISH OFFICE,Parish,"KISORO, Western, Uganda"
CHAHAFI PARISH OFFICE,Parish,"KISORO, Western, Uganda"
CHIBUMBA PARISH OFFICE,Parish,"KISORO, Western, Uganda"
CHIHE PARISH OFFICE,Parish,"KISORO, Western, Uganda"
GASIZA PARISH OFFICE,Parish,"KISORO, Western, Uganda"
GASOVU PARISH OFFICE,Parish,"KISORO, Western, Uganda"
GATOVU WARD PARISH OFFICE,Parish,"KISORO, Western, Uganda"
GISORORA PARISH OFFICE,Parish,"KISORO, Western, Uganda"
GISOZI PARISH OFFICE,Parish,"KISORO, Western, Uganda"
GITENDERI PARISH OFFICE,Parish,"KISORO, Western, Uganda"
GITOVU PARISH OFFICE,Parish,"KISORO, Western, Uganda"
HOSPITAL WARD PARISH OFFICE,Parish,"KISORO, Western, Uganda"
IREMERA PARISH OFFICE,Parish,"KISORO, Western, Uganda"
KAGEZI PARISH OFFICE,Parish,"KISORO, Western, Uganda"
KAGUNGA PARISH OFFICE,Parish,"KISORO, Western, Uganda"
KAMONYI WARD PARISH OFFICE,Parish,"KISORO, Western, Uganda"
KARAMBI PARISH OFFICE,Parish,"KISORO, Western, Uganda"
KASHARARA PARISH OFFICE,Parish,"KISORO, Western, Uganda"
KASHIJA WARD PARISH OFFICE,Parish,"KISORO, Western, Uganda"
KIBUGU PARISH OFFICE,Parish,"KISORO, Western, Uganda"
MABUNGO PARISH OFFICE,Parish,"KISORO, Western, Uganda"
MBUGA PARISH OFFICE,Parish,"KISORO, Western, Uganda"
MUGANZA PARISH OFFICE,Parish,"KISORO, Western, Uganda"
MUHINDURA PARISH OFFICE,Parish,"KISORO, Western, Uganda"
MURAMBA PARISH OFFICE,Parish,"KISORO, Western, Uganda"
NOMBE WARD PARISH OFFICE,Parish,"KISORO, Western, Uganda"
NTEKO PARISH OFFICE,Parish,"KISORO, Western, Uganda"
NYABAREMURA WARD PARISH OFFICE,Parish,"KISORO, Western, Uganda"
NYAGASHINGE WARD PARISH OFFICE,Parish,"KISORO, Western, Uganda"
NYAKABINGO PARISH OFFICE,Parish,"KISORO, Western, Uganda"
NYAMAGANA WARD PARISH OFFICE,Parish,"KISORO, Western, Uganda"
NYARUTEMBE PARISH OFFICE,Parish,"KISORO, Western, Uganda"
NYUNDO PARISH OFFICE,Parish,"KISORO, Western, Uganda"
RUKONGI PARISH OFFICE,Parish,"KISORO, Western, Uganda"
RUSHAGA WARD PARISH OFFICE,Parish,"KISORO, Western, Uganda"
RUTAKA PARISH OFFICE,Parish,"KISORO, Western, Uganda"
RUTARE PARISH OFFICE,Parish,"KISORO, Western, Uganda"
RWARAMBA PARISH OFFICE,Parish,"KISORO, Western, Uganda"
RWINGWE PARISH OFFICE,Parish,"KISORO, Western, Uganda"
SOOKO PARISH OFFICE,Parish,"KISORO, Western, Uganda"
AKAIHAMBA PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
BITSYA PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
BUKIRO PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
BUNENERO PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
BWENGURE PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
BWIZIBWERA LOWER PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
BWIZIBWERA UPPER PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
ITARA PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
KABAARE PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
KAKYERERE PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
KAMUSHOKO PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
KARIRO PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
KARUHAMA PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
KARUYENJE PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
KARWENSANGA PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
KASHAKA PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
KATOJO PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
KATYAZO PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
KIBINGO PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
KYANDAHI PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
KYENSHAMA PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
MABIRA PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
MIRONGO PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
MITOOZO PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
MUGARUTSYA PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
NCHUNE PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
NGANGO PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
NSIIKA PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
NTURA PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
NYABISIRIRA PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
NYAMIRIRO PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
NYANJA PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
NYARUBUNGO PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
RUBINDI CENTRAL PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
RUBINGO PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
RUBURARA PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
RUGARAMA PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
RUGARURA PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
RUHUNGA PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
RUSHOZI PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
RUTOOMA PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
RWAMUHIGI PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
RWEBISHEKYE PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
RWENSHANKU PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
RWENTOJO PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
BIHARWE EAST PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
BIHARWE WEST PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
BUGASHE PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
BUNUTSYA PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
KAKIIKA PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
KAKOBA  PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
KAKOMA PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
KAMUKUZI PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
KATETE PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
KATOJO PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
KICHWAMBA PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
KISHASHA PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
NYABUHAMA PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
NYAKINENGO PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
NYAMITYOBORA PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
NYARUBANGA PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
NYARUBUNGO PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
RUHARO PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
RUKINDO PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
RUTI PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
RWAKISHAKIZI PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
RWEMIGINA PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
RWENJERU PARISH OFFICE,Parish,"MBARARA, Western, Uganda"
BIKUNGU PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
BITOOMA PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
BOGONGO PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
BUHARAMBO PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
BUKARI PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
BUKONGORO PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
BUKUBA PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
BUSHEREGYENYI PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
BWERA PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
CENTRAL WARD PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
FURUMA PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
IGAMBIRO PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
IJUMO PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
IRARAMIRA PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
KAGATI PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
KANYABWANGA PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
KARANGARA PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
KARIMBIRO PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
KASHASHA PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
KASHONGORERO PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
KATAGATA PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
KATI PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
KATUNDA PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
KIBARE PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
KIGARAMA PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
KIREMBE PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
KIRERA PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
KIYANGA PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
KYANZIRE PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
KYEIBARE PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
MAHWIZI PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
MAYANGA PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
MUSHUNGA PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
MUTI PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
NKINGA PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
NYABUBARE PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
NYAKASHOJWA PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
NYAKATETE PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
NYAKATOOMA PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
NYAKATSIRO PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
NYAKIHITA PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
NYAKISHOJWA PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
NYAKIZINGA PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
NYARUBIRA-BURERE PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
RUBIRIZI PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
RUCENCE PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
RUHERE NORTH PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
RUKARARWE PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
RUREHE SOUTH PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
RUTOOMA WARD  PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
RWAMUJURA PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
RWANJA EAST PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
RWANJA WEST PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
RWOBUNGA PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
RYAKITANGA PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
RYENGERERO PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
WARD 1 PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
WARD 2 PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
WARD 3 PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
WARD 4 PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
WARD 5 PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
WARD 6 PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
WARD II PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
WARD III PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
WARD IV PARISH OFFICE,Parish,"MITOOMA, Western, Uganda"
AKATOOJO PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
BAKIHARIRE PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
BUHANAMA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
BUTANDA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
BUTARE PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
CENTRAL WARD PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
IBAARE PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
IGURWA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
IHEMA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
ITERERO PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
ITOJO PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KABASHEESHE PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KABIMBIRI PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KABOBO PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KABUNGO  PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KAFUNJO PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KAGAMBA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KAGANGO PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KAGARAMA CENTRAL PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KAGONGI PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KAGORORA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KAGUGU PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KAHENDA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KAHUNGA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KAINA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KAJUMBAJUMBA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KAKANENA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KAKIIKA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KAKUKUURU PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KAMAHURI PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KANYAMPUMO PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KANYERERE PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KARAMBI PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KASHENYI PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KATARAKA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KATOJO PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KATOMI PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KATOOMA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KATUNGAMO PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KAYENJE PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KIBARUKO PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KIBINGO PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KICECE PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KIGANDO PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KIHANGA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KIJUBWE PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KIKONI PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KINONI PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KIRERA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KIRUNGU PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KISHAMI A PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KISHAMI B PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KITASHEKWA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KITEMBE  PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KITOJO PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KITONDO PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KIYAGA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KIYANJA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KIYOORA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KIZAARA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KIZIBA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KIZINGA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KYABASHENYI PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KYABUKUJU PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KYAFOORA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KYAMWASHA A PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KYAMWASHA B PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KYARUHUGA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KYARWEHUNDE PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KYENJONJO PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
KYOBWE PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
MIRAMA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
MITOOMA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
MUGYERA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
MUKINGA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
MUKO AND KAHUNGYE PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
MUKONI PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
MURAMBI PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
MUSHASHA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
MUTOJO PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
NGOMA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
NGOMBA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
NKONGORO PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
NSHENYI PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
NYABUBARE PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
NYABURIZA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
NYABUSHENYI PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
NYAKABAARE PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
NYAKABUNGO PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
NYAKARIRO PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
NYAKIBAARE PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
NYAKIBIGI PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
NYAKIGUFU PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
NYAMUGOYE PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
NYAMUNUKA CENTRAL PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
NYAMURINDIRA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
NYANGA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
NYARUBAARE PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
NYARWANYA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
NYONGOZI PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
OMUKIBAARE PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
OMUKIMWANI PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
OMUNGYENYI PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
RUHAAMA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
RUHANGA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
RUHARA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
RUHEGA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
RUHOKO PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
RUKANGA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
RUKARANGO PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
RUKIIRI PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
RUKONI PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
RUSHEBEYA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
RUTUNGURU PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
RWAMABONDO PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
RWAMWIRE PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
RWANDA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
RWEMIRIRO PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
RWEMIYAGA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
RWENANURA  PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
RWENGOMA PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
RWOHO PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
WESTERN WARD PARISH OFFICE,Parish,"NTUNGAMO, Western, Uganda"
BIGUNGIRO PARISH OFFICE,Parish,"RUBANDA, Western, Uganda"
BUBARE PARISH OFFICE,Parish,"RUBANDA, Western, Uganda"
